-5.300000000000000000e+01 -5.500000000000000000e+01 -6.200000000000000000e+01 -7.500000000000000000e+01 -6.700000000000000000e+01 5.876453646631406968e+01 4.861972298599816611e+01
-6.200000000000000000e+01 -5.300000000000000000e+01 -5.200000000000000000e+01 -7.400000000000000000e+01 -5.800000000000000000e+01 6.083967329842665350e+01 4.623585739322351174e+01
-9.300000000000000000e+01 -7.700000000000000000e+01 -9.300000000000000000e+01 -7.300000000000000000e+01 -8.000000000000000000e+01 5.630886746347523797e+01 6.152626840888067505e+01
-8.300000000000000000e+01 -6.800000000000000000e+01 -7.200000000000000000e+01 -6.000000000000000000e+01 -9.300000000000000000e+01 6.397560114247727370e+01 5.745489408450785618e+01
-8.500000000000000000e+01 -6.800000000000000000e+01 -6.300000000000000000e+01 -5.900000000000000000e+01 -7.500000000000000000e+01 6.175265451341899592e+01 5.581206923074761761e+01
-7.300000000000000000e+01 -6.600000000000000000e+01 -5.900000000000000000e+01 -5.500000000000000000e+01 -7.100000000000000000e+01 6.172363740858521908e+01 5.258035784999561457e+01
-6.600000000000000000e+01 -6.100000000000000000e+01 -9.300000000000000000e+01 -4.900000000000000000e+01 -7.000000000000000000e+01 6.324872716762730107e+01 5.214417566399028914e+01
-6.900000000000000000e+01 -5.700000000000000000e+01 -5.200000000000000000e+01 -5.100000000000000000e+01 -6.800000000000000000e+01 6.252379319735130281e+01 4.945188014884791272e+01
-7.800000000000000000e+01 -7.000000000000000000e+01 -6.200000000000000000e+01 -5.400000000000000000e+01 -4.600000000000000000e+01 5.979463557195995094e+01 5.074707737669545082e+01
-8.000000000000000000e+01 -7.000000000000000000e+01 -6.200000000000000000e+01 -5.400000000000000000e+01 -4.600000000000000000e+01 5.980067843507292480e+01 5.078994992246420992e+01
-8.200000000000000000e+01 -7.000000000000000000e+01 -6.200000000000000000e+01 -5.400000000000000000e+01 -4.600000000000000000e+01 5.981586167060529391e+01 5.080093940766055027e+01
-8.400000000000000000e+01 -7.300000000000000000e+01 -7.500000000000000000e+01 -9.300000000000000000e+01 -6.900000000000000000e+01 5.034531532158931100e+01 5.061506394454294622e+01
-8.600000000000000000e+01 -5.100000000000000000e+01 -9.300000000000000000e+01 -7.800000000000000000e+01 -7.600000000000000000e+01 6.422568757511911031e+01 5.482674603177842698e+01
-8.800000000000000000e+01 -8.900000000000000000e+01 -9.100000000000000000e+01 -7.700000000000000000e+01 -7.100000000000000000e+01 6.945111749509685239e+01 5.584244609004802129e+01
-9.000000000000000000e+01 -4.300000000000000000e+01 -5.700000000000000000e+01 -7.400000000000000000e+01 -7.300000000000000000e+01 6.365337783915768455e+01 5.035968167421659558e+01
